word;3gab.txt;3gar.txt;3stu.txt;abbe.txt;advs.txt;bery.txt;blac.txt;blan.txt;blue.txt;bosc.txt;bruc.txt;cano.txt;card.txt;case.txt;chas.txt;cnus.txt;copp.txt;cree.txt;croo.txt;danc.txt;devi.txt;dyin.txt;empt.txt;engr.txt;fina.txt;five.txt;glor.txt;gold.txt;gree.txt;houn.txt;iden.txt;illu.txt;lady.txt;last.txt;lion.txt;lstb.txt;maza.txt;mems.txt;miss.txt;musg.txt;nava.txt;nobl.txt;norw.txt;prio.txt;redc.txt;redh.txt;reig.txt;resi.txt;reti.txt;retn.txt;scan.txt;seco.txt;shos.txt;sign.txt;silv.txt;sixn.txt;soli.txt;spec.txt;stoc.txt;stud.txt;suss.txt;thor.txt;twis.txt;vall.txt;veil.txt;wist.txt;yell.txt
bearers;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bearing;1;1;0;0;8;1;3;0;0;0;0;48;0;9;1;39;1;5;0;1;0;0;1;2;0;2;1;3;1;2;0;0;0;0;0;2;1;6;0;0;0;1;1;1;1;0;1;0;0;11;0;0;0;2;2;0;0;0;0;3;1;0;1;5;0;1;1
bearings;0;0;0;0;1;0;0;0;0;0;0;4;1;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bears;0;0;0;0;4;0;0;0;0;1;0;13;0;1;0;12;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;2;0;0;0
bearskin;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beast;0;0;0;1;1;0;2;1;0;1;0;39;2;13;1;26;0;0;2;0;0;0;1;0;0;0;0;0;0;11;0;0;0;0;0;4;1;4;0;0;0;0;0;0;1;0;1;0;0;5;0;0;0;0;1;0;0;0;0;1;0;0;0;0;11;1;0
beastly;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beastman;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beasts;0;0;0;0;1;0;0;0;0;0;0;7;0;2;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;3;0;0;0;0;2;0;0
beat;1;2;0;0;5;1;0;0;1;0;1;39;0;5;1;34;0;0;0;0;0;0;0;0;3;0;0;1;0;3;0;1;1;0;0;2;0;5;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;7;2;1;0;1;0;5;1;0;1;4;0;0;0
beaten;0;0;0;0;6;0;0;0;0;1;0;22;0;3;0;19;0;0;0;0;0;0;0;0;0;3;1;0;0;2;0;2;0;0;0;0;0;2;0;0;1;0;1;1;0;1;0;0;0;2;1;0;0;1;0;0;0;0;0;2;1;0;0;4;0;0;0
beating;0;0;0;0;3;0;0;0;0;0;0;16;0;1;0;15;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;3;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;2;0;0;0;1;0;2;0;0;0;2;0;2;0
beatitude;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
beatrice;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beats;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
beauchamp;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beaune;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
beauties;0;0;0;0;1;0;0;0;0;0;0;8;0;2;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
beautiful;0;0;0;4;11;1;1;0;0;1;0;81;0;17;1;64;5;0;1;0;2;0;1;2;0;0;0;0;1;7;0;5;2;0;2;8;1;4;2;0;1;0;0;0;4;0;0;0;0;18;2;5;1;0;1;0;4;0;0;2;3;3;0;14;2;0;0
beautifully;0;0;0;0;4;0;0;0;0;0;0;6;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
beauty;2;0;0;0;8;1;0;0;0;0;1;37;0;11;0;26;5;0;2;0;0;1;0;0;0;0;0;0;0;4;0;2;0;0;3;3;1;2;0;0;0;0;0;0;1;0;0;0;0;4;0;4;0;1;0;0;0;1;0;3;1;1;1;1;1;0;0
beaux;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
became;2;0;1;0;31;4;1;0;1;3;0;107;2;11;0;96;3;2;1;2;0;1;0;1;1;2;2;1;2;12;2;2;0;0;0;6;0;15;3;2;2;4;1;1;1;1;0;1;1;12;4;1;0;2;1;1;0;4;0;9;0;1;2;9;3;2;3
becher;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beckenham;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beckoned;0;0;0;0;1;0;0;0;0;0;0;6;0;0;0;6;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
beckoning;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
become;0;0;1;0;10;1;3;6;0;2;2;91;1;16;1;75;1;3;0;0;0;0;1;0;0;0;1;1;1;6;2;1;3;1;0;9;1;10;0;5;0;2;1;1;0;2;0;0;0;12;0;2;1;3;2;0;1;0;0;12;0;2;0;13;1;2;1
becomes;0;0;0;0;7;0;0;0;0;2;2;30;0;6;0;24;0;0;0;4;0;0;1;0;0;2;0;0;0;4;0;3;0;1;0;3;1;1;0;0;0;0;0;0;0;1;0;0;0;5;1;0;0;3;1;0;0;1;0;0;1;1;0;1;0;0;0
becoming;0;0;0;0;1;0;0;0;0;1;0;13;1;1;0;12;0;0;0;0;0;0;1;0;1;0;0;0;0;5;0;0;0;0;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
bed;0;1;2;2;39;6;1;2;0;1;0;159;0;12;1;147;5;1;1;4;5;7;1;0;0;1;2;11;0;4;0;1;0;0;1;18;2;26;7;4;6;1;3;4;1;1;6;5;0;38;0;1;0;7;0;0;1;21;0;12;3;1;3;3;0;5;2
bedded;0;0;0;0;2;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
bedding;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
beddington;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
beddoes;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;12;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bedford;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bedfordshire;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bediamonded;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bedraggled;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bedroom;1;0;10;4;18;2;0;2;0;1;1;110;0;11;5;99;1;0;1;0;5;2;0;2;0;0;0;4;0;2;0;0;1;0;0;13;8;18;0;1;9;0;6;1;1;0;3;3;0;35;3;3;0;0;0;2;0;3;0;3;0;0;6;10;0;3;1
bedrooms;0;0;0;0;3;0;0;0;0;0;0;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;1;0;2;0;0;0;2;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0
beds;1;0;0;0;2;0;0;1;0;0;0;8;0;3;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0
bedside;1;0;0;0;1;0;0;0;0;0;0;6;0;1;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bedstead;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bedtime;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bee;0;0;0;0;1;0;0;0;0;0;1;7;0;1;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
beech;0;0;0;0;1;0;0;0;0;1;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
beecher;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beeches;0;0;0;0;12;0;0;0;0;0;0;14;0;1;0;13;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beef;0;0;0;0;3;1;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beer;0;0;0;0;3;0;0;0;2;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bees;0;0;0;5;0;0;0;0;0;0;0;10;0;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
beeswax;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beetle;0;0;0;0;0;0;1;0;0;0;0;5;1;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
beetling;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
befall;0;0;0;0;2;1;0;0;0;0;0;9;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;1;0
befallen;0;0;0;0;1;1;0;0;0;0;0;6;0;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
befell;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
befits;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
befogged;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
befooled;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
beforehand;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
befrogged;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
beg;0;0;1;1;12;2;0;1;1;0;2;60;0;11;1;49;0;1;0;0;0;1;0;1;2;1;0;0;2;6;0;2;0;1;0;5;1;9;2;0;0;2;0;2;0;3;0;0;0;11;0;3;1;0;1;1;0;1;1;2;2;2;1;4;1;1;3
began;2;0;3;1;25;1;0;0;0;0;2;129;3;19;0;110;5;3;1;2;0;2;1;4;1;1;3;1;5;9;4;0;1;1;0;9;1;24;0;2;3;2;2;2;0;3;1;2;2;16;2;1;2;5;0;1;2;1;2;19;3;3;2;3;2;0;4
begat;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
beget;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beggar;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0
beggarly;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
beggarman;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
beggars;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
beggary;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
begged;0;0;0;0;3;0;0;0;0;0;0;17;0;0;1;17;1;0;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;7;0;0;0;1;1;0;2;0;0;1;0;0;1;3;0;0;0
beggin;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
begging;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
begin;0;1;1;0;6;0;0;2;1;1;2;46;0;6;0;40;0;0;0;1;1;1;0;0;0;0;0;0;0;4;1;1;1;0;0;6;0;6;1;1;3;0;2;0;1;2;1;1;1;9;1;1;1;3;0;2;1;0;0;3;0;0;0;3;0;0;0
beginnin;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
beginning;0;0;0;1;6;2;3;1;0;0;0;45;0;5;0;40;1;1;0;0;0;0;0;0;0;1;2;0;0;2;0;0;0;0;2;3;1;6;0;0;0;0;0;2;1;0;0;0;0;7;0;0;0;7;1;1;0;0;1;3;0;0;2;6;0;2;2
beginnings;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
begins;0;1;0;1;1;0;0;0;0;0;0;13;0;3;0;10;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0
begs;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
beguiling;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
begun;0;0;0;0;4;0;1;0;0;0;0;30;1;3;0;27;0;0;0;0;0;0;1;1;1;2;1;1;0;2;0;1;2;0;0;4;0;7;0;1;1;0;1;1;0;0;1;0;1;6;0;0;1;0;2;1;0;1;0;2;0;0;0;2;0;1;0
behalf;0;0;0;0;0;0;0;0;0;0;0;5;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
behave;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
behaved;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0
behaving;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
behaviour;0;0;0;1;0;0;0;0;0;0;0;3;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
behind;4;8;2;3;50;5;2;4;3;6;1;307;2;47;9;260;6;1;1;3;3;3;7;7;4;2;1;4;0;30;3;5;5;3;5;27;6;31;3;6;3;1;1;6;3;8;1;1;0;51;4;4;6;18;6;0;7;0;5;14;4;4;5;39;0;7;3
behold;0;0;0;0;0;0;1;0;0;0;1;4;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beige;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bein;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
beings;0;0;0;0;1;0;0;0;1;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
belated;0;0;1;0;1;0;1;0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0
belfast;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
belgian;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
belgium;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
belgrade;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
